raspZ1, 2023/08/20_12:31:02, 1692534662, 27.58, 985.64, 56.06
raspZ0, 2023/08/20_12:40:02, 1692535202, 29.53, 985.32, 49.62
raspZ1, 2023/08/20_12:41:02, 1692535262, 27.67, 985.61, 54.72
raspZ0, 2023/08/20_12:50:02, 1692535802, 29.59, 985.3, 49.58
raspZ1, 2023/08/20_12:51:02, 1692535862, 27.71, 985.6, 54.74
raspZ0, 2023/08/20_13:00:02, 1692536402, 29.64, 985.32, 49.89
raspZ1, 2023/08/20_13:01:02, 1692536462, 27.83, 985.58, 55.01
raspZ0, 2023/08/20_13:10:02, 1692537002, 29.68, 985.22, 49.79
raspZ1, 2023/08/20_13:11:02, 1692537062, 28.0, 985.52, 54.75
raspZ1, 2023/08/20_13:21:02, 1692537662, 28.3, 985.54, 53.76
raspZ0, 2023/08/20_13:30:02, 1692538202, 30.22, 985.12, 50.09
raspZ0, 2023/08/20_13:40:03, 1692538803, 30.48, 985.18, 49.61
raspZ0, 2023/08/20_13:50:02, 1692539402, 30.36, 985.16, 51.05
raspZ1, 2023/08/20_13:51:02, 1692539462, 28.45, 985.35, 56.66
raspZ1, 2023/08/20_13:52:01, 1692539521, 28.43, 985.34, 56.66
raspZ2, 2023/08/20_13:52:02, 1692539522, 28.73, 985.58, 52.28
raspZ0, 2023/08/20_14:00:02, 1692540002, 30.45, 985.08, 50.43
raspZ1, 2023/08/20_14:01:02, 1692540062, 28.42, 985.33, 56.52
raspZ2, 2023/08/20_14:01:03, 1692540063, 28.77, 985.59, 51.97
raspZ0, 2023/08/20_14:10:02, 1692540602, 30.52, 985.03, 50.71
raspZ1, 2023/08/20_14:11:02, 1692540662, 28.46, 985.23, 56.76
raspZ2, 2023/08/20_14:11:03, 1692540663, 28.82, 985.52, 52.28
raspZ0, 2023/08/20_14:20:02, 1692541202, 30.59, 985.13, 50.54
raspZ1, 2023/08/20_14:21:02, 1692541262, 28.5, 985.35, 56.56
raspZ2, 2023/08/20_14:21:03, 1692541263, 28.88, 985.64, 52.16
raspZ0, 2023/08/20_14:30:02, 1692541802, 30.66, 985.06, 50.46
raspZ0, 2023/08/20_14:40:02, 1692542402, 30.7, 984.96, 50.28
raspZ1, 2023/08/20_14:41:02, 1692542462, 28.64, 985.22, 56.39
raspZ2, 2023/08/20_14:41:03, 1692542463, 29.0, 985.43, 51.8
raspZ0, 2023/08/20_14:50:02, 1692543002, 30.73, 984.98, 50.0
raspZ1, 2023/08/20_14:51:02, 1692543062, 28.66, 985.17, 56.13
raspZ2, 2023/08/20_14:51:03, 1692543063, 29.04, 985.44, 51.69
raspZ0, 2023/08/20_15:00:02, 1692543602, 30.78, 984.89, 49.69
raspZ1, 2023/08/20_15:01:02, 1692543662, 28.72, 985.16, 55.39
raspZ2, 2023/08/20_15:01:03, 1692543663, 29.07, 985.43, 51.15
raspZ0, 2023/08/20_15:10:02, 1692544202, 30.87, 984.88, 49.91
raspZ1, 2023/08/20_15:11:02, 1692544262, 28.77, 985.09, 55.83
raspZ2, 2023/08/20_15:11:03, 1692544263, 29.12, 985.41, 51.6
raspZ0, 2023/08/20_15:20:02, 1692544802, 30.91, 984.84, 50.0
raspZ1, 2023/08/20_15:21:03, 1692544863, 28.82, 985.05, 55.88
raspZ2, 2023/08/20_15:21:05, 1692544865, 29.15, 985.33, 51.69
raspZ0, 2023/08/20_15:30:02, 1692545402, 30.93, 984.75, 49.82
raspZ1, 2023/08/20_15:31:02, 1692545462, 28.86, 985.03, 55.92
raspZ2, 2023/08/20_15:31:03, 1692545463, 29.22, 985.25, 51.73
raspZ0, 2023/08/20_15:40:02, 1692546002, 31.01, 984.62, 49.94
raspZ1, 2023/08/20_15:41:02, 1692546062, 28.91, 984.93, 55.9
raspZ2, 2023/08/20_15:41:03, 1692546063, 29.28, 985.21, 51.73
raspZ0, 2023/08/20_15:50:02, 1692546602, 31.08, 984.62, 49.78
raspZ1, 2023/08/20_15:51:02, 1692546662, 28.98, 984.96, 55.72
raspZ2, 2023/08/20_15:51:03, 1692546663, 29.32, 985.17, 51.61
raspZ0, 2023/08/20_16:00:02, 1692547202, 31.08, 984.76, 49.86
raspZ1, 2023/08/20_16:01:02, 1692547262, 29.0, 984.94, 55.78
raspZ2, 2023/08/20_16:01:03, 1692547263, 29.36, 985.13, 51.64
raspZ0, 2023/08/20_16:10:02, 1692547802, 31.14, 984.58, 49.7
raspZ1, 2023/08/20_16:11:02, 1692547862, 29.05, 984.9, 55.7
raspZ2, 2023/08/20_16:11:03, 1692547863, 29.38, 985.16, 51.61
raspZ0, 2023/08/20_16:20:02, 1692548402, 31.2, 984.61, 49.54
raspZ1, 2023/08/20_16:21:02, 1692548462, 29.09, 984.81, 55.37
raspZ2, 2023/08/20_16:21:03, 1692548463, 29.42, 985.04, 51.38
raspZ0, 2023/08/20_16:30:02, 1692549002, 31.25, 984.57, 49.15
raspZ1, 2023/08/20_16:31:02, 1692549062, 29.12, 984.91, 54.93
raspZ2, 2023/08/20_16:31:03, 1692549063, 29.45, 985.1, 50.91
raspZ0, 2023/08/20_16:40:02, 1692549602, 31.28, 984.59, 48.98
raspZ1, 2023/08/20_16:41:03, 1692549663, 29.15, 984.83, 54.83
raspZ2, 2023/08/20_16:41:04, 1692549664, 29.48, 985.13, 50.72
raspZ0, 2023/08/20_16:50:02, 1692550202, 31.31, 984.59, 49.01
raspZ1, 2023/08/20_16:51:03, 1692550263, 29.19, 984.88, 54.82
raspZ2, 2023/08/20_16:51:04, 1692550264, 29.52, 985.03, 50.69
raspZ0, 2023/08/20_17:00:01, 1692550801, 31.32, 984.57, 48.9
raspZ1, 2023/08/20_17:01:02, 1692550862, 29.22, 984.9, 54.68
raspZ2, 2023/08/20_17:01:03, 1692550863, 29.54, 985.1, 50.56
raspZ0, 2023/08/20_17:10:01, 1692551401, 31.38, 984.57, 48.79
raspZ1, 2023/08/20_17:11:02, 1692551462, 29.24, 984.92, 54.63
raspZ2, 2023/08/20_17:11:03, 1692551463, 29.56, 985.12, 50.59
raspZ0, 2023/08/20_17:20:02, 1692552002, 31.41, 984.61, 48.72
raspZ1, 2023/08/20_17:21:02, 1692552062, 29.26, 984.9, 54.59
raspZ2, 2023/08/20_17:21:03, 1692552063, 29.59, 985.14, 50.55
raspZ0, 2023/08/20_17:30:02, 1692552602, 31.43, 984.62, 48.68
raspZ1, 2023/08/20_17:31:02, 1692552662, 29.27, 984.88, 54.59
raspZ2, 2023/08/20_17:31:03, 1692552663, 29.61, 985.12, 50.56
raspZ0, 2023/08/20_17:40:02, 1692553202, 31.43, 984.67, 48.7
raspZ0, 2023/08/20_17:50:02, 1692553802, 31.46, 984.61, 48.68
raspZ1, 2023/08/20_17:51:02, 1692553862, 29.31, 985.0, 54.58
raspZ2, 2023/08/20_17:51:03, 1692553863, 29.65, 985.21, 50.57
raspZ0, 2023/08/20_18:00:02, 1692554402, 31.43, 984.65, 48.81
raspZ1, 2023/08/20_18:01:02, 1692554462, 29.3, 985.06, 54.67
raspZ2, 2023/08/20_18:01:03, 1692554463, 29.65, 985.23, 50.65
raspZ0, 2023/08/20_18:10:02, 1692555002, 31.47, 984.85, 48.7
raspZ1, 2023/08/20_18:11:02, 1692555062, 29.28, 985.06, 54.69
raspZ2, 2023/08/20_18:11:03, 1692555063, 29.65, 985.3, 50.64
raspZ0, 2023/08/20_18:20:02, 1692555602, 31.45, 984.87, 48.82
raspZ1, 2023/08/20_18:21:02, 1692555662, 29.27, 985.07, 54.75
raspZ2, 2023/08/20_18:21:03, 1692555663, 29.66, 985.3, 50.66
raspZ0, 2023/08/20_18:30:02, 1692556202, 31.43, 984.93, 48.79
raspZ1, 2023/08/20_18:31:02, 1692556262, 29.27, 985.12, 54.7
raspZ2, 2023/08/20_18:31:03, 1692556263, 29.65, 985.4, 50.71
raspZ0, 2023/08/20_18:40:02, 1692556802, 31.43, 984.95, 48.91
raspZ0, 2023/08/20_18:50:02, 1692557402, 31.42, 985.05, 48.94
raspZ1, 2023/08/20_18:51:02, 1692557462, 29.24, 985.3, 54.9
raspZ2, 2023/08/20_18:51:03, 1692557463, 29.61, 985.5, 50.8
raspZ0, 2023/08/20_19:00:01, 1692558001, 31.41, 985.09, 49.0
raspZ1, 2023/08/20_19:01:02, 1692558062, 29.23, 985.39, 55.03
raspZ2, 2023/08/20_19:01:03, 1692558063, 29.59, 985.58, 50.9
raspZ0, 2023/08/20_19:10:02, 1692558602, 31.36, 985.29, 49.17
raspZ1, 2023/08/20_19:11:02, 1692558662, 29.2, 985.5, 55.08
raspZ2, 2023/08/20_19:11:03, 1692558663, 29.58, 985.67, 50.99
raspZ0, 2023/08/20_19:20:02, 1692559202, 31.34, 985.37, 49.12
raspZ1, 2023/08/20_19:21:02, 1692559262, 29.18, 985.63, 55.14
raspZ2, 2023/08/20_19:21:03, 1692559263, 29.55, 985.83, 51.05
raspZ0, 2023/08/20_19:30:02, 1692559802, 31.29, 985.33, 49.12
raspZ1, 2023/08/20_19:31:02, 1692559862, 29.14, 985.62, 55.22
raspZ2, 2023/08/20_19:31:03, 1692559863, 29.5, 985.81, 51.18
raspZ0, 2023/08/20_19:40:02, 1692560402, 31.23, 985.38, 49.25
raspZ1, 2023/08/20_19:41:02, 1692560462, 29.09, 985.7, 55.27
raspZ2, 2023/08/20_19:41:03, 1692560463, 29.48, 985.91, 51.24
raspZ0, 2023/08/20_19:50:02, 1692561002, 31.2, 985.47, 49.3
raspZ1, 2023/08/20_19:51:50, 1692561110, 29.04, 985.7, 55.3
raspZ2, 2023/08/20_19:51:52, 1692561112, 29.45, 986.02, 51.18
raspZ0, 2023/08/20_20:00:02, 1692561602, 31.19, 985.42, 49.24
raspZ1, 2023/08/20_20:01:02, 1692561662, 29.05, 985.75, 55.21
raspZ2, 2023/08/20_20:01:03, 1692561663, 29.44, 986.03, 51.09
raspZ0, 2023/08/20_20:10:02, 1692562202, 31.18, 985.52, 49.09
raspZ1, 2023/08/20_20:11:02, 1692562262, 29.02, 985.86, 55.21
raspZ2, 2023/08/20_20:11:03, 1692562263, 29.41, 986.1, 51.18
raspZ0, 2023/08/20_20:20:02, 1692562802, 31.18, 985.69, 49.05
raspZ1, 2023/08/20_20:22:18, 1692562938, 29.01, 985.84, 55.24
raspZ2, 2023/08/20_20:22:19, 1692562939, 29.37, 986.11, 51.41
raspZ0, 2023/08/20_20:30:02, 1692563402, 31.16, 985.65, 49.21
raspZ1, 2023/08/20_20:31:02, 1692563462, 29.01, 985.92, 55.34
raspZ2, 2023/08/20_20:31:03, 1692563463, 29.36, 986.09, 51.42
raspZ0, 2023/08/20_20:40:01, 1692564001, 31.16, 985.68, 49.32
raspZ1, 2023/08/20_20:41:02, 1692564062, 28.98, 985.96, 55.57
raspZ2, 2023/08/20_20:41:03, 1692564063, 29.35, 986.16, 51.59
raspZ0, 2023/08/20_20:50:02, 1692564602, 31.09, 985.72, 49.62
raspZ1, 2023/08/20_20:51:02, 1692564662, 28.97, 986.04, 55.77
raspZ2, 2023/08/20_20:51:02, 1692564662, 29.36, 986.23, 51.78
raspZ0, 2023/08/20_21:00:02, 1692565202, 31.05, 985.71, 49.78
raspZ1, 2023/08/20_21:01:01, 1692565261, 28.94, 986.06, 56.17
raspZ2, 2023/08/20_21:01:02, 1692565262, 29.34, 986.24, 52.14
raspZ0, 2023/08/20_21:10:02, 1692565802, 31.01, 985.73, 49.99
raspZ1, 2023/08/20_21:11:01, 1692565861, 28.89, 986.06, 56.13
raspZ2, 2023/08/20_21:11:02, 1692565862, 29.34, 986.3, 52.09
raspZ0, 2023/08/20_21:20:02, 1692566402, 31.01, 985.76, 49.97
raspZ1, 2023/08/20_21:21:35, 1692566495, 28.87, 986.08, 56.12
raspZ2, 2023/08/20_21:21:37, 1692566497, 29.29, 986.35, 52.18
raspZ0, 2023/08/20_21:30:02, 1692567002, 31.0, 985.79, 50.06
raspZ1, 2023/08/20_21:31:02, 1692567062, 28.83, 986.05, 56.35
raspZ2, 2023/08/20_21:31:02, 1692567062, 29.27, 986.26, 52.27
raspZ0, 2023/08/20_21:40:02, 1692567602, 30.96, 985.75, 50.0
raspZ1, 2023/08/20_21:41:01, 1692567661, 28.79, 986.11, 56.42
raspZ2, 2023/08/20_21:41:02, 1692567662, 29.24, 986.25, 52.36
raspZ0, 2023/08/20_21:50:02, 1692568202, 30.93, 985.81, 50.1
raspZ1, 2023/08/20_21:51:02, 1692568262, 28.77, 986.08, 56.4
raspZ2, 2023/08/20_21:51:03, 1692568263, 29.2, 986.29, 52.32
raspZ0, 2023/08/20_22:00:02, 1692568802, 30.87, 985.77, 50.18
raspZ1, 2023/08/20_22:01:02, 1692568862, 28.72, 986.08, 56.44
raspZ2, 2023/08/20_22:01:03, 1692568863, 29.16, 986.29, 52.35
raspZ0, 2023/08/20_22:10:02, 1692569402, 30.86, 985.79, 50.12
raspZ1, 2023/08/20_22:11:02, 1692569462, 28.71, 986.12, 56.67
raspZ2, 2023/08/20_22:11:03, 1692569463, 29.15, 986.38, 52.55
raspZ0, 2023/08/20_22:20:02, 1692570002, 30.81, 985.9, 50.29
raspZ1, 2023/08/20_22:21:02, 1692570062, 28.66, 986.2, 56.78
raspZ2, 2023/08/20_22:21:03, 1692570063, 29.12, 986.43, 52.61
raspZ0, 2023/08/20_22:30:02, 1692570602, 30.79, 985.9, 50.22
raspZ0, 2023/08/20_22:40:02, 1692571202, 30.81, 985.92, 50.2
